DeployIDs,Ptt,TagType,HistType,GMTDate,LocationQuality,Latitude,Longitude,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24
EB17KKA-163034,167950,UT,Percent,6/4/18 0:00,,,,,100,100,100,100,60,0,3,0,3,3,0,0,3,50,100,100,100,100,100,100,100,100,80,0
EB17KKA-163034,167950,UT,Percent,6/5/18 0:00,,,,,0,3,3,70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
EB17KKA-163034,167950,UT,Percent,6/6/18 0:00,,,,,100,3,3,3,3,3,30,10,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
EB17KKA-163034,167950,UT,Percent,6/7/18 0:00,,,,,100,100,50,0,3,3,3,3,3,0,0,0,0,3,0,80,100,100,100,100,100,100,80,3
EB17KKA-163034,167950,UT,Percent,6/8/18 0:00,,,,,10,3,20,10,3,10,100,60,40,3,10,10,10,100,100,100,100,100,100,100,100,10,70,3
EB17KKA-163034,167950,UT,Percent,6/10/18 0:00,,,,,3,3,3,3,10,20,3,3,0,3,3,3,3,3,20,100,100,100,100,100,100,50,20,20
EB17KKA-163034,167950,UT,Percent,6/13/18 0:00,,,,,100,30,3,60,100,100,100,100,100,100,100,100,100,100,100,100,100,40,80,100,100,100,100,100
EB17KKA-163034,167950,UT,Percent,6/14/18 0:00,,,,,100,30,3,3,3,3,3,70,30,30,100,100,100,100,100,100,100,100,100,100,100,98,60,100
EB17KKA-163034,167950,UT,Percent,6/15/18 0:00,,,,,100,100,100,100,30,3,3,3,3,3,3,3,0,0,3,3,3,0,3,3,3,3,3,0
EB17KKA-163034,167950,UT,Percent,6/16/18 0:00,,,,,0,3,40,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,20,3,3,90,20,40
EB17KKA-163034,167950,UT,Percent,6/17/18 0:00,,,,,100,100,100,100,100,100,100,100,100,100,100,100,60,90,100,100,100,100,100,100,100,100,100,100
EB17KKA-163034,167950,UT,Percent,6/19/18 0:00,,,,,0,0,3,3,3,3,3,3,3,3,20,80,100,100,100,40,3,0,3,0,3,3,3,3
EB17KKA-163034,167950,UT,Percent,6/20/18 0:00,,,,,3,3,0,3,3,60,100,100,100,100,100,100,20,3,3,3,3,70,100,100,100,100,100,100
EB17KKA-163034,167950,UT,Percent,6/22/18 0:00,,,,,3,3,0,0,0,3,3,3,0,3,3,3,0,40,100,100,100,100,100,100,100,100,100,3
EB17KKA-163034,167950,UT,Percent,6/24/18 0:00,,,,,3,3,3,3,3,3,3,3,3,30,100,100,100,100,100,100,100,100,100,100,100,90,10,100
EB17KKA-163034,167950,UT,Percent,6/25/18 0:00,,,,,100,100,100,80,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,98,100,100,100,100
EB17KKA-163034,167950,UT,Percent,6/26/18 0:00,,,,,100,100,100,100,10,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,10,0,10,3
EB17KKA-163034,167950,UT,Percent,6/27/18 0:00,,,,,3,10,10,3,3,0,3,3,3,3,3,0,3,3,3,3,10,20,20,10,10,0,3,0
EB17KKA-163034,167950,UT,Percent,6/28/18 0:00,,,,,3,0,0,3,0,3,3,3,3,3,3,0,3,3,10,20,30,30,0,0,3,3,3,3
EB17KKA-163034,167950,UT,Percent,6/29/18 0:00,,,,,3,0,3,0,3,0,0,0,3,0,3,3,0,3,3,10,10,0,0,3,0,3,3,3
EB17KKA-163034,167950,UT,Percent,6/30/18 0:00,,,,,0,3,0,0,0,3,3,0,0,3,3,3,0,0,3,0,3,10,10,20,0,3,0,0
EB17KKA-163034,167950,UT,Percent,7/10/18 0:00,,,,,60,3,3,3,3,30,80,70,40,3,3,3,3,3,0,3,0,0,3,90,100,100,100,100
EB17KKA-163034,167950,UT,Percent,8/5/18 0:00,,,,,0,3,0,3,0,3,0,3,3,3,3,0,0,0,3,3,3,3,60,100,100,90,20,0
EB17KKA-163034,167950,UT,Percent,8/10/18 0:00,,,,,3,3,3,20,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
EB17KKA-163034,167950,UT,Percent,10/15/18 0:00,,,,,100,100,100,100,40,10,50,30,30,50,100,100,100,100,100,100,100,100,40,3,10,20,10,10
EB17KKA-163034,167950,UT,Percent,11/16/18 0:00,,,,,3,0,0,3,3,3,0,3,3,3,3,3,0,0,3,3,3,20,10,3,3,90,90,3
EB17KKA-163034,167950,UT,Percent,11/17/18 0:00,,,,,3,3,3,3,3,0,10,3,3,3,30,100,100,100,100,100,100,100,100,100,100,100,100,50
EB17KKA-163034,167950,UT,Percent,12/30/18 0:00,,,,,3,3,0,0,0,3,10,3,3,3,3,3,3,0,3,3,0,3,0,3,3,3,3,3
EB17KKA-163034,167950,UT,Percent,1/2/19 0:00,,,,,3,0,3,3,0,3,10,3,3,3,0,30,50,40,10,3,3,0,3,3,3,3,3,60
EB17KKA-163034,167950,UT,Percent,1/16/19 0:00,,,,,0,3,3,3,0,3,3,3,3,3,3,3,3,3,50,98,70,10,3,3,3,3,3,3
EB17KKA-163034,167950,UT,Percent,1/17/19 0:00,,,,,3,90,100,100,100,100,100,100,100,100,100,50,3,3,0,3,3,3,0,3,3,3,3,0
EB17KKA-163034,167950,UT,Percent,1/23/19 0:00,,,,,0,0,0,0,3,3,3,3,3,3,3,3,60,98,40,10,3,3,3,3,3,0,0,0
EB17KKA-163034,167950,UT,Percent,1/30/19 0:00,,,,,3,3,0,3,3,0,20,20,3,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3
EB17KKA-163034,167950,UT,Percent,2/3/19 0:00,,,,,3,0,3,0,3,3,80,100,100,100,70,0,3,3,3,3,3,3,0,0,0,0,3,3
EB17KKA-163034,167950,UT,Percent,2/6/19 0:00,,,,,3,3,3,3,3,10,100,100,100,100,100,100,40,3,3,3,0,3,0,3,3,3,0,0
EB17KKA-163034,167950,UT,Percent,2/8/19 0:00,,,,,3,3,0,3,50,100,100,100,100,80,0,3,3,0,3,3,3,3,3,0,0,3,0,3
EB17KKA-163034,167950,UT,Percent,2/24/19 0:00,,,,,3,3,3,3,3,3,3,3,0,0,0,0,3,0,3,0,3,3,3,30,100,100,100,100
EB17KKA-163034,167950,UT,Percent,4/17/19 0:00,,,,,3,0,0,0,0,3,0,3,3,3,3,0,3,0,0,0,3,3,0,0,0,3,3,3
EB17KKA-163034,167950,UT,Percent,4/18/19 0:00,,,,,3,3,0,0,0,3,3,0,3,3,3,3,3,0,0,3,0,0,0,3,3,0,3,3
EB17KKA-163034,167950,UT,Percent,4/21/19 0:00,,,,,3,3,3,3,0,3,3,10,3,0,0,20,0,3,0,0,0,3,0,3,3,3,0,0
EB17KKA-163034,167950,UT,Percent,4/24/19 0:00,,,,,0,3,3,3,3,20,3,3,3,3,0,60,100,100,100,100,100,100,100,100,100,100,100,100
EB17KKA-163034,167950,UT,Percent,4/26/19 0:00,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,70,0,0,3,3,3,0,70,100
EB17KKA-163034,167950,UT,Percent,5/10/19 0:00,,,,,0,3,0,0,0,3,3,3,3,3,3,3,0,3,0,0,0,3,3,3,3,3,3,3
EB17KKA-163034,167950,UT,Percent,5/12/19 0:00,,,,,3,3,3,3,3,3,3,3,3,3,0,3,0,0,0,3,0,0,0,3,3,3,0,0
EB17KKA-163034,167950,UT,Percent,5/17/19 0:00,,,,,3,10,3,3,3,3,0,0,0,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3
EB17KKA-163034,167950,UT,Percent,5/18/19 0:00,,,,,10,100,100,100,30,10,10,100,80,10,80,100,100,100,100,100,100,100,100,100,100,100,100,100
EB17KKA-163034,167950,UT,Percent,5/19/19 0:00,,,,,100,100,100,100,100,50,3,10,80,50,10,3,0,3,30,0,0,3,0,3,0,10,100,100
EB17KKA-163034,167950,UT,Percent,5/21/19 0:00,,,,,3,3,3,3,3,3,3,0,20,100,100,100,100,100,100,60,3,3,20,100,100,100,100,40
EB17KKA-163034,167950,UT,Percent,5/22/19 0:00,,,,,3,50,90,3,50,10,3,30,100,100,100,100,100,100,100,100,100,100,100,100,30,80,100,100
EB17KKA-163034,167950,UT,Percent,5/23/19 0:00,,,,,100,100,100,20,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
EB17KKA-163034,167950,UT,Percent,5/28/19 0:00,,,,,3,3,3,3,3,3,3,40,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
EB17KKA-163034,167950,UT,Percent,5/29/19 0:00,,,,,100,100,100,100,100,100,10,3,3,3,3,10,100,100,100,100,100,100,100,100,100,100,50,3
EB17KKA-163034,167950,UT,Percent,5/31/19 0:00,,,,,100,100,100,100,100,20,3,3,3,3,3,98,100,100,100,100,100,40,3,3,3,3,3,3
EB17KKA-163034,167950,UT,Percent,6/1/19 0:00,,,,,3,3,3,3,3,3,3,10,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
EB17KKA-163034,167950,UT,Percent,6/2/19 0:00,,,,,100,100,100,100,100,30,3,3,3,3,20,90,100,100,100,100,100,100,100,100,100,100,100,100
EB17KKA-163034,167950,UT,Percent,6/3/19 0:00,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,30,3,3,3,3,3,3,20,90,100,100
EB17KKA-163034,167950,UT,Percent,6/4/19 0:00,,,,,100,100,100,20,3,3,3,3,3,10,98,100,100,100,100,100,100,100,100,100,70,3,3,3
EB17KKA-163034,167950,UT,Percent,6/6/19 0:00,,,,,3,80,100,60,100,100,100,98,10,3,20,50,100,100,100,100,100,100,100,100,100,100,100,100
EB17KKA-163034,167950,UT,Percent,6/7/19 0:00,,,,,100,100,100,100,3,3,3,20,3,20,100,100,100,100,100,100,100,100,100,100,60,3,3,60
EB17KKA-163034,167950,UT,Percent,6/8/19 0:00,,,,,100,100,60,10,80,100,100,100,100,100,100,100,100,40,3,3,3,3,10,10,3,3,3,3
EB17KKA-163034,167950,UT,Percent,6/9/19 0:00,,,,,10,10,70,100,100,100,100,100,100,100,100,100,100,70,3,3,3,10,10,3,10,10,3,10
EB17KKA-163034,167950,UT,Percent,6/10/19 0:00,,,,,30,100,100,100,30,10,10,10,10,50,100,100,100,20,10,10,10,20,90,100,100,100,100,100
EB17KKA-163034,167950,UT,Percent,6/15/19 0:00,,,,,20,10,10,20,20,20,20,20,20,20,20,10,10,10,10,10,20,20,20,30,20,98,100,30
EB17KKA-163034,167950,UT,Percent,6/17/19 0:00,,,,,30,10,20,20,20,20,20,20,20,20,20,20,20,50,30,100,100,100,100,100,100,100,100,100
EB17KKA-163034,167950,UT,Percent,6/27/19 0:00,,,,,20,10,20,20,20,20,20,20,20,20,20,20,20,90,100,100,80,80,100,100,100,100,100,100
EB17NUI-169953,167947,UT,Percent,11/25/17 0:00,,,,,0,0,0,10,100,100,100,100,90,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
EB17NUI-169953,167947,UT,Percent,12/3/17 0:00,,,,,0,0,3,3,0,0,0,0,3,3,0,0,3,3,0,0,3,3,3,3,3,3,3,3
EB17NUI-169953,167947,UT,Percent,12/4/17 0:00,,,,,0,0,0,3,0,0,3,0,3,0,3,3,3,0,3,0,3,0,3,3,0,0,0,0
EB17NUI-169953,167947,UT,Percent,12/5/17 0:00,,,,,0,3,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0
EB17NUI-169953,167947,UT,Percent,12/20/17 0:00,,,,,0,3,3,3,3,0,0,0,10,3,3,0,50,100,100,100,100,100,100,70,0,0,0,0
EB17NUI-169953,167947,UT,Percent,12/21/17 0:00,,,,,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,3,3,3,0,3,0,0,0
